550313aae9bde6963400001f	Which treatment leads to an increase in neutrophil counts in severe congenital neutropenia?	This chapter focuses on cyclic and congenital neutropenia, two very interesting and rare hematological conditions causing severe chronic neutropenia. Both disorders respond well to treatment with the myeloid growth factor, granulocyte colony-stimulating factor (G-CSF) Data on more than 600 patients with CN collected by the Severe Chronic Neutropenia International Registry (SCNIR) demonstrate that, regardless of the particular CN subtype, more than 95% of these patients respond to recombinant human (rHu)G-CSF with ANCs that can be maintained above 1.0 x 10(9)/L. Long-term safety of treatment with recombinant human granulocyte colony-stimulating factor (r-metHuG-CSF) in patients with severe congenital neutropenias In phase I/II/III studies in patients with severe congenital and cyclic neutropenia, treatment with recombinant human granulocyte colony-stimulating factor (r-metHuG-CSF) resulted in a rise in the absolute neutrophil counts (ANC) and a reduction in infections A sustained ANC response was seen in 40/44 severe congenital neutropenia patients and 10/10 cyclic neutropenia patients We examined peripheral blood mononuclear cells (PBMC) of SCN patients who demonstrated normalization of their blood neutrophil counts in a phase II clinical study with recombinant human granulocyte colony-stimulating factor (rhG-CSF) Severe congenital neutropenia (SCN) is a disorder of myelopoiesis characterized by severe neutropenia secondary to a maturational arrest at the level of promyelocytes In contrast to rhGM-CSF treatment, all five patients responded to rhG-CSF during the first 6 weeks of treatment with an increase in the ANC to above 1,000/microL. The level of ANC could be maintained during maintenance treatment Treatment of these patients with granulocyte colony-stimulating factor (G-CSF) leads to a significant increase in circulating neutrophils and a reduction in infection-related events in more than 95% of the patients In patients with chronic neutropenia, rhGM-CSF may increase neutrophil counts	['In phase I/II/III studies in patients with severe congenital and cyclic neutropenia, treatment with recombinant human granulocyte colony-stimulating factor (r-metHuG-CSF) resulted in a rise in the absolute neutrophil counts (ANC) and a reduction in infections  ', 'In patients with severe congenital and cyclic neutropenia, treatment with recombinant human granulocyte colony-stimulating factor (r-metHuG-CSF) resulted in a rise in the absolute neutrophil counts (ANC) and a reduction in infections.']
571f2e8e0fd6f91b68000001	What is Cerebral Cavernous Malformation?	Cerebral cavernous malformation (CCM) is a disease of the central nervous system causing hemorrhage-prone multiple lumen vascular malformations and very severe neurological consequences Cerebral cavernous malformations (CMs) are vascular malformations of the central nervous system, which can be detected in the absence of any clinical symptoms. Nodules and cysts with mixed signal intensity and a peripheral hemosiderin rim are considered brain magnetic resonance imaging (MRI) findings typical of CMs Cerebral cavernous malformations (CCM) are enlarged vascular lesions affecting 0.1-0.5% of the population worldwide and causing hemorrhagic strokes, seizures, and neurological deficits Although most cerebral cavernous malformations showed evolution of hemorrhage or no change in size or shape on follow-up MR images, cerebral cavernous malformations represented as mixture of subacute and chronic hemorrhage with hemosiderin rim (type II) have a higher frequency to rebleed than other types of cerebral cavernous malformations. Mutations in Krev1 interaction trapped gene 1 (KRIT1) cause cerebral cavernous malformation, an autosomal dominant disease featuring malformation of cerebral capillaries resulting in cerebral hemorrhage, strokes, and seizures. Cerebral cavernous malformation is a vascular disease of the brain causing headaches, seizures, and cerebral hemorrhage. Cerebral cavernous malformation (CCM) is a common vascular disease in central nervous system that frequently predisposes to stroke, seizure, and cerebral hemorrhage Cerebral cavernous malformation (CCM) is a disease of the central nervous system causing hemorrhage-prone multiple lumen vascular malformations and very severe neurological consequences. Although most cerebral cavernous malformations showed evolution of hemorrhage or no change in size or shape on follow-up MR images, cerebral cavernous malformations represented as mixture of subacute and chronic hemorrhage with hemosiderin rim (type II) have a higher frequency to rebleed than other types of cerebral cavernous malformations. Cerebral cavernous malformations represented as hemosiderin deposition without central core (type IV) have a lower tendency to rebleed than other types and do not need any treatment. Adverse reaction of irradiation was observed in five of 22 patients treated with gamma knife surgery. Although most cerebral cavernous malformations showed evolution of hemorrhage or no change in size or shape on follow-up MR images, cerebral cavernous malformations represented as mixture of subacute and chronic hemorrhage with hemosiderin rim (type II) have a higher frequency to rebleed than other types of cerebral cavernous malformations. Cerebral cavernous malformations often remain clinically silent until a mutation carrier suffers a stroke or seizure. Presymptomatic genetic testing has been valuable to follow and manage cerebral cavernous malformation mutation carriers. Although most cerebral cavernous malformations showed evolution of hemorrhage or no change in size or shape on follow-up MR images, cerebral cavernous malformations represented as mixture of subacute and chronic hemorrhage with hemosiderin rim (type II) have a higher frequency to rebleed than other types of cerebral cavernous malformations. Cerebral cavernous malformation is a vascular disease of the brain causing headaches, seizures, and cerebral hemorrhage.	['Cerebral cavernous malformation (CCM) is a disease of the central nervous system causing hemorrhage-prone multiple lumen vascular malformations and very severe neurological consequences', 'Cerebral cavernous malformation (CCM) is a disease of the central nervous system causing hemorrhage-prone multiple lumen vascular malformations and very severe neurological consequences ', 'Cerebral cavernous malformations (CMs) are vascular malformations of the central nervous system, causing hemorrhagic strokes, seizures, and neurological deficits.']
530d7e8a38c1322806000001	How is CBX1/M31 related to position-effect variegation?	First, forced expression of full-length SUV39H1 (412 amino acids) redistributes endogenous M31 (HP1beta) and induces abundant associations with inter- and metaphase chromatin Together, our data reveal a dominant role(s) for the SET domain of SUV39H1 in the distribution of prominent heterochromatic proteins and suggest a possible link between a chromosomal SU(VAR) protein and histone H3 Using this motif, termed chromo box, we have cloned a mouse candidate modifier gene, M31, that also shows considerable sequence homology to Drosophila HP1 Here we report evidence of at least four independently segregating loci in the mouse homologous to the M31 cDNA. One of these loci--Cbx-rs1--maps to the X Chromosome (Chr), 1 cM proximal to Amg and outside the X-inactivation center region Although there is significant heterochromatic overlap between SUV39H1 and M31 (HP1(beta)) during interphase, mitotic SUV39H1 displays a more restricted spatial and temporal association pattern with metaphase chromosomes than M31 (HP1(beta)), or the related HP1(&agr;) gene product which complex with the heterochromatin component M31. In addition, Suv39h1/SUV39H1 proteins associate with M31, currently the only other characterized mammalian SU(VAR) homologue M31, a murine homolog of Drosophila HP1, is concentrated in the XY body during spermatogenesis The HP1 class of chromobox genes are thought to encode proteins involved in the packaging of chromosomal DNA into repressive heterochromatin domains, as seen, for example, in position-effect variegation Study of the distribution of a murine HP1-like chromodomain protein, M31, during spermatogenesis revealed spreading from the tip of the XY body in mid-stage pachytene spermatocytes to include the whole of the XY body in late-pachytene spermatocytes We also demonstrate that the formation of the XY body during spermatogenic progression in neonatal mice coincides with the expression of a novel nuclear isoform of M31, M31(p21 Furthermore, by overexpressing a mammalian homologue (M31) of Drosophila melanogaster heterochromatin protein 1 (HP1; refs 7,8) in transgenic mouse lines that exhibit PEV, it is possible to modify the proportion of cells that silence the transgene in a dose-dependent manner Thus, we show M31 overexpression to have two contrasting effects which are dependent on chromosomal context: (i) it enhanced PEV in those lines with centromeric or pericentromeric transgene locations; and (ii) it suppressed PEV when the transgene was non-centromeric	['M31 is a heterochromatin component, that is concentrated in the XY body during spermatogenesis. M31 overexpression has two contrasting effects which are dependent on chromosomal context: (i) it enhanced PEV in those lines with centromeric or pericentromeric transgene locations; and (ii) it suppressed PEV when the transgene was non-centromeric.']
5c58a92386df2b917400000e	What is the mechanism of action of Emicizumab?	Emicizumab-kxwh (Hemlibra®) is a bispecific humanized monoclonal antibody that restores the function of missing activated FVIII by bridging activated FIX and FX to facilitate effective haemostasis in patients with haemophilia A. BACKGROUND: Emicizumab (ACE910) is a bispecific antibody mimicking the cofactor function of activated coagulation factor VIII. UMMARY: Background Emicizumab is an anti-activated factor IX/FX bispecific antibody that mimics activated FVIII cofactor function. Emerging bypass agents including zymogen-like factor IXa and Xa molecules are in development and a bispecific antibody, emicizumab, demonstrated efficacy in a phase 3 trial in people with hemophilia A and inhibitors. SUMMARY: Background Emicizumab is an anti-factor (F)IXa/X bispecific monoclonal antibody (mAb), mimicking the factor (F)VIIIa cofactor activity.   Safety concerns may exist when combining emicizumab with bypassing agents. Combined bypassing agent and bispecific antibody increased thrombin generation up to 17-fold. 	['Emicizumab (Hemlibra®) is a bispecific humanized monoclonal antibody that restores the function of missing activated FVIII by bridging activated FIX and FX to facilitate effective haemostasis in patients with haemophilia A.']
5891c754621ea6ff7e000011	What is REVIGO?	REVIGO summarizes and visualizes long lists of gene ontology terms. REVIGO is a Web server that summarizes long, unintelligible lists of GO terms by finding a representative subset of the terms using a simple clustering algorithm that relies on semantic similarity measures. Furthermore, REVIGO visualizes this non-redundant GO term set in multiple ways to assist in interpretation: multidimensional scaling and graph-based visualizations accurately render the subdivisions and the semantic relationships in the data, while treemaps and tag clouds are also offered as alternative views. REVIGO is freely available at http://revigo.irb.hr/. Furthermore, REVIGO visualizes this non-redundant GO term set in multiple ways to assist in interpretation: multidimensional scaling and graph-based visualizations accurately render the subdivisions and the semantic relationships in the data, while treemaps and tag clouds are also offered as alternative views. The resulting lists of GO terms may be large and highly redundant, and thus difficult to interpret.REVIGO is a Web server that summarizes long, unintelligible lists of GO terms by finding a representative subset of the terms using a simple clustering algorithm that relies on semantic similarity measures. REVIGO summarizes and visualizes long lists of gene ontology terms The resulting lists of GO terms may be large and highly redundant, and thus difficult to interpret.REVIGO is a Web server that summarizes long, unintelligible lists of GO terms by finding a representative subset of the terms using a simple clustering algorithm that relies on semantic similarity measures Furthermore, REVIGO visualizes this non-redundant GO term set in multiple ways to assist in interpretation: multidimensional scaling and graph-based visualizations accurately render the subdivisions and the semantic relationships in the data, while treemaps and tag clouds are also offered as alternative views The resulting lists of GO terms may be large and highly redundant, and thus difficult to interpret.REVIGO is a Web server that summarizes long, unintelligible lists of GO terms by finding a representative subset of the terms using a simple clustering algorithm that relies on semantic similarity measures. REVIGO summarizes and visualizes long lists of gene ontology terms. Furthermore, REVIGO visualizes this non-redundant GO term set in multiple ways to assist in interpretation: multidimensional scaling and graph-based visualizations accurately render the subdivisions and the semantic relationships in the data, while treemaps and tag clouds are also offered as alternative views.	['REVIGO summarizes and visualizes long lists of gene ontology terms.', 'REVIGO is a Web server that summarizes long, unintelligible lists of GO terms by finding a representative subset of the terms using a simple clustering algorithm that relies on semantic similarity measures. Furthermore, REVIGO visualizes this non-redundant GO term set in multiple ways to assist in interpretation: multidimensional scaling and graph-based visualizations accurately render the subdivisions and the semantic relationships in the data, while treemaps and tag clouds are also offered as alternative views. REVIGO is freely available at http://revigo.irb.hr/.', 'Outcomes of high-throughput biological experiments are typically interpreted by statistical testing for enriched gene functional categories defined by the Gene Ontology (GO). The resulting lists of GO terms may be large and highly redundant, and thus difficult to interpret.REVIGO is a Web server that summarizes long, unintelligible lists of GO terms by finding a representative subset of the terms using a simple clustering algorithm that relies on semantic similarity measures. Furthermore, REVIGO visualizes this non-redundant GO term set in multiple ways to assist in interpretation: multidimensional scaling and graph-based visualizations accurately render the subdivisions and the semantic relationships in the data, while treemaps and tag clouds are also offered as alternative views. REVIGO is freely available at http://revigo.irb.hr/.']
5e40260f48dab47f2600000c	What is Synucleinopathy?	The deposition of misfolded β-sheet enriched amyloid protein is a shared feature of many neurodegenerative diseases. Recent studies demonstrated the existence of conformationally diverse strains as a common property for multiple amyloidogenic proteins including α-Synuclein (α-Syn). α-Syn is misfolded and aggregated in a group of neurodegenerative diseases collectively known as α-Synucleinopathies,  The accumulation of abnormal α-synuclein is the major histopathological feature of Lewy body disease and multiple system atrophy (MSA), which are referred to as synucleinopathies. The abnormal accumulation of α-synuclein aggregates in neurons, nerve fibers, or glial cells is the hallmark of a group of neurodegenerative diseases known collectively as α-synucleinopathies BACKGROUND  Synucleinopathy is any of a group of age-related neurodegenerative disorders including Parkinson's disease, multiple system atrophy, and dementia with Lewy Bodies, which is characterized by α-synuclein inclusions and parkinsonian motor deficits affecting millions of patients worldwide. Alpha-synucleinopathy is a term that collectively refers to a set of diseases in which neurodegeneration is accompanied by intracellular accumulation of alpha-synuclein in neurons or glial cells .  BACKGROUND: Synucleinopathy is any of a group of age-related neurodegenerative disorders including Parkinson's disease, multiple system atrophy, and dementia with Lewy Bodies, which is characterized by α-synuclein inclusions and parkinsonian motor deficits affecting millions of patients worldwide. Synucleinopathies are neurodegenerative disorders characterized by the progressive accumulation of α-synuclein (α-syn) in neurons and glia and include Parkinson's disease (PD) and dementia with Lewy bodies (DLB). Synucleinopathies are a spectrum of neurodegenerative diseases characterized by the intracellular deposition of the protein α-synuclein leading to multiple outcomes, including dementia and Parkinsonism. Synucleinopathies are a group of neurodegenerative diseases that share a common pathological lesion of intracellular protein inclusions largely composed by aggregates of alpha-synuclein protein.	['Synucleinopathy is an autosomal-dominant disease characterised by misfolding of presynaptic synuclein and the formation of Lewy bodies with ubiquitin-ligase activity.', 'Synucleinopathies (also called a-Synucleinopathies) are neurodegenerative diseases characterised by the abnormal accumulation of aggregates of alpha-synuclein protein in neurons, nerve fibres or glial cells.', 'Synucleinopathy is an autosomal recessive neurodegenerative disease characterized by the degeneration of substantia nigra pars compacta (SNpc) dopaminergic neurones and the formation of Lewy neurites in central nervous system', 'Synucleinopathy is an autosomal recessive neurodegenerative disease characterized by the progressive degeneration of substantia nigra pars compacta (SNpc) dopaminergic neurones and the formation of Lewy bodies in a proportion of the remaining neurones.', 'The accumulation of abnormal a-synuclein is the major histopathological feature of Lewy body disease and multiple system atrophy (MSA), which are referred to as synucleinopathies.']
554500065beec11c1000000b	What is the mechanism of drug-induced gingival overgrowth?	The results indicated that CsA stimulated cell proliferation in the pediatric fibroblast cell line The mechanism of a CsA-induced fibroblast overgrowth may converge on the steps involving fibroblast proliferation and cytokine network including IL-6, IL-8, IL-1β, TGF-β1, and PGE2, in both adults and pediatrics  Comparison between the results in the adult and pediatric groups demonstrated that the levels of IL-1β, IL-6, IL-8, and PGE2 were significantly higher in the pediatric group than in the adult group; however, statistics showed no significant difference in the levels of TNF-α and TGF-β1 and CsA-induced proliferation between these two groups Drug-induced gingival overgrowth is a frequent adverse effect associated principally with administration of the immunosuppressive drug cyclosporin A and also certain antiepileptic and antihypertensive drugs The results suggest that the increased epithelial thickness observed in Cyclosporin A-induced gingival overgrowth is associated with increased proliferative activity in keratinocytes It is well-known that the anticonvulsant drug, phenytoin (PHT), induces gingival overgrowth as a side effect. The mechanism of PHT-induced gingival overgrowth, however, is not well understood. Gingival overgrowth is a frequent and adverse side-effect caused by certain immunosuppressant, anti-convulsant and calcium channel-blocking drugs. Although the precise mechanism is not yet known, the enhanced proliferation of gingival fibroblasts observed in this disease could be caused at least partly by the effects of the drugs on the cell cycle and cyclin expression in these cells Thus, the increase in cell growth that occurs in drug-induced gingival overgrowth may be mediated by over-expression of cyclin B1 The immunosuppressant and hyperplasia-inducing drug cyclosporin A regulates the cell cycle and cyclin B1 gene expression in gingival fibroblasts in vitro Cathepsin-L, a key molecule in the pathogenesis of drug-induced and I-cell disease-mediated gingival overgrowth A calcium antagonist, nifedipine, specifically suppressed cathepsin-L activity and mRNA expression, but not that of cathepsin-B in cultured gingival fibroblasts Since cathepsin-L deficiency was reported to be associated with thickening of the skin, impaired cathepsin-L activity may play a key role in the establishment of skin and gingival abnormalities seen in I-cell disease. In addition, reduced cathepsin-L activity may play an important role in inducing drug-induced gingival overgrowth Drug-induced gingival overgrowth (GO) is a frequent and adverse side-effect associated principally with the administration of the immunosuppressive drug cyclosporin A (CsA) and also certain anti-epileptic and anti-hypertensive drugs. It is characterized by a marked increase in the thickness of the epithelial layer and the accumulation of excessive amounts of connective tissue Although the mechanism by which the drugs cause GO is not yet understood, keratinocyte growth factor (KGF), which is a potent epithelial cell mitogen, has been implicated in other hyperplastic conditions, including mammary and prostatic hyperplasia, and could also be involved in the molecular pathology of GO This study has shown, for the first time, that the level of KGF is elevated in GO and suggests that KGF may have an important role in the enhanced epithelial proliferation associated with GO Certain anticonvulsants, cyclosporine, and a variety of calcium channel blockers have been shown to produce clinically and histologically similar gingival enlargements in certain susceptible patients	['Drug-induced gingival overgrowth (GO) is a frequent and adverse side-effect associated principally with the administration of the immunosuppressive drug cyclosporin A (CsA) and also certain anti-epileptic and anti-hypertensive drugs. It is characterized by a marked increase in the thickness of the epithelial layer and the accumulation of excessive amounts of connective tissue.  Keratinocyte growth factor (KGF), which is a potent epithelial cell mitogen that has been implicated in other hyperplastic conditions could be involved in the molecular pathology of GO. Also, since cathepsin-L deficiency was reported to be associated with thickening of the skin, impaired cathepsin-L activity may play a key role in the establishment of skin and gingival abnormalities seen in I-cell disease. In addition, reduced cathepsin-L activity may play an important role in inducing drug-induced gingival overgrowth. Furthermore, the enhanced proliferation of gingival fibroblasts observed in this disease could be caused at least partly by the effects of the drugs on the cell cycle and cyclin expression in these cells. The increase in cell growth that occurs in drug-induced gingival overgrowth may be mediated by over-expression of cyclin B1.']
54d892ee014675820d000005	What are the hallmarks of congestive heart failure?	Disturbed myocardial calcium (Ca(+)) handling is one of the pathophysiologic hallmarks of cardiovascular diseases such as congestive heart failure Congestive heart failure (HF) is a clinical syndrome, with hallmarks of fatigue and dyspnea, that continues to be highly prevalent and morbid. Common pathophysiologic features of HF include changes in left ventricle structure, function, and neurohormonal activation. the compensatory neurohormonal systems and ventricular remodeling that are the hallmarks of CHF The most important processes to be activated in heart failure are the neurohormonal systems, which include the reninangiotensin system, the sympathetic nervous system and the endothelin system. the formation of reactive oxygen free radicals is increased in congestive heart failure. It has been proposed that the activation of neurohormonal pathways and the formation of oxygen free radicals ultimately lead to the activation of a family of transcription factors that are involved in cardiac and vascular remodelling which are hallmarks of congestive heart failure. Myocardial failure ultimately leads to exaggerated neurohumoral compensatory mechanisms and derangements of the peripheral circulation, which are the hallmarks of congestive heart failure. The two hallmarks of this syndrome, sodium and water retention, are frequently a therapeutic challenge. Accumulation of oxidized matrix between the endothelium and cardiac muscle, and endocardial endothelial dysfunction, are the hallmarks of congestive heart failure. One of the hallmarks of chronic congestive heart failure is an increase in sympathetic tone to the peripheral circulation and to the heart. A correlation between plasma norepinephrine and the severity of the heart failure state has been demonstrated. Disturbed myocardial calcium (Ca(+)) handling is one of the pathophysiologic hallmarks of cardiovascular diseases such as congestive heart failure, cardiac hypertrophy, and certain types of tachyarrhythmias. Myocardial failure ultimately leads to exaggerated neurohumoral compensatory mechanisms and derangements of the peripheral circulation, which are the hallmarks of congestive heart failure One of the hallmarks of chronic congestive heart failure is an increase in sympathetic tone to the peripheral circulation and to the heart Myocardial pump deficiency is regarded to be the hemodynamic hallmark of congestive heart failure	['Congestive heart failure (HF) is a clinical syndrome, with hallmarks of fatigue and dyspnea, that continues to be highly prevalent and morbid. Common pathophysiologic features of HF include changes in left ventricle structure, function, and neurohormonal activation. Disturbed myocardial calcium handling is also one of the pathophysiologic hallmarks of congestive heart failure. One of the hallmarks of chronic congestive heart failure is an increase in sympathetic tone to the peripheral circulation and to the heart. It has been proposed that the activation of neurohormonal pathways and the formation of oxygen free radicals ultimately lead to the activation of a family of transcription factors that are involved in cardiac and vascular remodelling which are hallmarks of congestive heart failure. Myocardial failure ultimately leads to exaggerated neurohumoral compensatory mechanisms and derangements of the peripheral circulation, which are the hallmarks of congestive heart failure. Two additional hallmarks of this syndrome are sodium and water retention. Accumulation of oxidized matrix between the endothelium and cardiac muscle, and endocardial endothelial dysfunction, are also hallmarks of congestive heart failure.']
517a8ce98ed59a060a000045	What is the treatment of acute pericarditis?	Recurrences develop in up to 20-50% of patients with acute pericarditis. Although different causes of recurrent pericarditis have been identified, the etiology remains obscure in most cases which are therefore labelled as idiopathic. A poor response to colchicine treatment and/or a steroid-dependence may be the clue to investigate TNFRSF1A mutations in patients with idiopathic recurrent pericarditis. intravenous infusion of inotropic agents medical treatment may be changed in these patients with a slower tapering of the dosage of steroidal and non-steroidal antiinflammatory drugs. The incidence of purulent pericarditis has decreased considerably since the antibiotic era. It is typically an acute and potentially lethal disease, necessitating rapid diagnosis and adequate therapy to improve prognosis. Standard treatment combines appropriate antibiotic therapy with surgical drainage. We report successful treatment of a non-resolving fibrino-purulent pericardial effusion by combined intrapericardial irrigation of fibrinolytics and systemic corticosteroids administration as an alternative to pericardectomy. Prednisolone (20-30 mg/d) was used in addition to antituberculous chemotherapy in 11 of the 17 patients with effusive pericarditis antibiotic therapy has been initiated. Use of appropriate parenterally administered antibiotics, in combination with early surgical pericardial drainage or partial pericardiectomy, should minimize morbidity and mortality and prevent acute constrictive sequelae.	['A multidisciplinary approach is frequently necessary to treat acute pericarditis; the most frequent treatments are: antiinflammatory steroid and non-steroid drugs, antibiotic therapy, pericardial drainage and, less frequently ,intrapericardial irrigation of fibrinolytics;  antituberculous chemotherapy in presence of Tuberculous Agent']
5d35d03ab3a6380763000009	What is the function of CR elements in B-cells?	B cells that carry the complement receptor (CR+) were separated from B cells that lack the complement receptor (CR-) by velocity sedimentation or by passage through C-coated Sephadex columns.  CR- B cells responded with a delay of approximately 24 hr as compared with the response of CR+ B cells. The implications to the ontogenetic status of CR+ and CR- B subpopulations are discussed  After addition of culture supernatant from BCG-activated macrophages CR- B cells cooperate with both unprimed and primed T helper cells. CR- B cells cooperate with primed but not with unprimed T cells provided macrophages are added to cultures SR/CR (spontaneous regression/complete resistance) mouse model in which natural resistance to a variety of cancer types appeared to be inherited in SR/CR strains of BALB/c and C57BL/6 mice The cancer resistance against S180 sarcoma cells could be transferred to susceptible non-resistant BALB/c mice as well as C57BL/6 mice after depletion of both CD4+/CD8+ leukocytes and B-cells from SR/CR mice. The SR/CR mouse phenotype, first described in 1999 in BALB/c and later bred into C57BL/6 mice, is resistant to cancer formation following high doses of cancer cells administered intraperitoneally.	[' After addition of culture supernatant from BCG-activated macrophages CR- B cells cooperate with both unprimed and primed T helper cells.', 'The SR/CR mouse phenotype, first described in 1999 in BALB/c and later bred into C57BL/6 mice, is resistant to cancer formation following high doses of cancer cells administered intraperitoneally.', 'CR elements are subtelomeric protein complexes that repress translation of a subset of RNAs in response to abiotic stress and can mediate diverse physiological and developmental processes in B- cells.']
