5e5cc1fa1af46fc130000005	What is iodine thyroid blocking?	(131)I, when released in a radiological or nuclear accident as happened recently in Fukushima, Japan, may cause thyroid cancer as a long-term consequence. Iodine thyroid blocking (ITB) is known to reduce the risk of developing thyroid cancer.  High doses of potassium iodide are effective to block radioiodine thyroid uptake and to prevent development of thyroid cancer years later.  Potassium iodide (KI) to block the thyroid from exposure to I-131 This article describes the process and methods of developing the revised, evidence-based WHO guidelines for ITB following nuclear and radiological accidents The First Meeting of the WHO Guideline Development Group for the Revision of the WHO 1999 Guidelines for Iodine Thyroid Blocking. Thyroid Blocking Policy in Hungary and Clarification of Terminology in the Light of Recommendations by International Organisations.	['High doses of potassium iodide are effective to block radioiodine thyroid uptake and to prevent development of thyroid cancer years later.']
5e4adb486d0a277941000015	Which application is the backbone of BioPAXViz?	BioPAXViz: a cytoscape application for the visual exploration of metabolic pathway evolution. BioPAXViz is a Cytoscape (version 3) application, providing a comprehensive framework for metabolic pathway visualization. Beyond the basic parsing, viewing and browsing roles, the main novel function that BioPAXViz provides is a visual comparative analysis of metabolic pathway topologies across pre-computed pathway phylogenomic profiles given a species phylogeny. Furthermore, BioPAXViz supports the display of hierarchical trees that allow efficient navigation through sets of variants of a single reference pathway. Thus, BioPAXViz can significantly facilitate, and contribute to, the study of metabolic pathway evolution and engineering.Availability and Implementation: BioPAXViz has been developed as a Cytoscape app and is available at: https://github.com/CGU-CERTH/BioPAX.Viz. Summary  BioPAXViz is a Cytoscape (version 3) application, providing a comprehensive framework for metabolic pathway visualization. Summary BioPAXViz is a Cytoscape (version 3) application, providing a comprehensive framework for metabolic pathway visualization. Availability and Implementation BioPAXViz has been developed as a Cytoscape app and is available at: https://github.com/CGU-CERTH/BioPAX.Viz. BioPAXViz is a Cytoscape ( version 3 ) application , providing a comprehensive framework for metabolic pathway visualization BioPAXViz: a cytoscape application for the visual exploration of metabolic pathway evolution Summary BioPAXViz is a Cytoscape (version 3) application, providing a comprehensive framework for metabolic pathway visualization. Summary: BioPAXViz is a Cytoscape (version 3) application, providing a comprehensive framework for metabolic pathway visualization. BioPAXViz is a Cytoscape (version 3) application, providing a comprehensive framework for metabolic pathway visualization. BioPAXViz has been developed as a Cytoscape app and is available at: https://github.com/CGU-CERTH/BioPAX.Viz.	['Cytoscape (version 3)']
58f4b9d470f9fc6f0f000016	What organism causes tularemia?	Francisella tularensis, the agent of tularemia, is a Gram-negative coccobacillus primarily pathogen for animals and occasionally for humans.  F. tularensis is the causative agent of zoonotic tularemia Tularemia is a zoonosis caused by Francisella tularensis that can be transmitted by several ways to human being and cause different clinical manifestations Tularemia is a bacterial zoonotic disease that is caused by Francisella tularensis and among the infectious reasons that cause fever of unknown origin (FUO) in children The bacterium Francisella tularensis causes the vector-borne zoonotic disease tularemia, and may infect a wide range of hosts including invertebrates, mammals and birds Francisella tularensis, the Gram-negative bacterium that causes tularemia, is considered a potential bioterrorism threat due to its low infectivity dose and the high morbidity and mortality from respiratory disease Francisella tularensis causes disease (tularemia) in a large number of mammals, including man The tularemia-causing bacterium Francisella tularensis is a facultative intracellular organism with a complex intracellular lifecycle that ensures its survival and proliferation in a variety of mammalian cell types, including professional phagocytes. Francisella tularensis is a highly virulent bacterium that causes tularemia, a disease that is often fatal if untreated. Tularemia, caused by the gram-negative bacterium Francisella tularensis, is a severe, sometimes fatal disease. Tularemia, caused by the bacterium Francisella tularensis, where F.	['Francisella tularensis']
535d35779a4572de6f000005	What is the proportion of non canonical splice sites in the human genome?	Of these, 98.71% contain canonical GT-AG junctions (22 199 entries) and 0.56% have non-canonical GC-AG splice site pairs. The remainder (0.73%) occurs in a lot of small groups (with a maximum size of 0.05%). Of these, 98.71% contain canonical dinucleotides GT and AG for donor and acceptor sites, respectively; 0.56% hold non-canonical GC-AG splice site pairs; and the remaining 0.73% occurs in a lot of small groups (with a maximum size of 0.05%). 	['Between 1% and 2% ']
5c9efde8ecadf2e73f000039	What is the cause of Krabbe disease?	Krabbe disease (KD) is a rare disease caused by the deficiency of β-galactocerebrosidase.  Globoid cell leukodystrophy (GLD), or Krabbe disease, is an inherited, neurologic disorder that results from deficiency of a lysosomal enzyme, galactosylceramidase. Krabbe disease is a rare neurodegenerative genetic disorder caused by deficiency of galactocerebrosidase. 	['deficiency of β-galactocerebrosidase']
5721f4b30fd6f91b68000011	Which inherited disorder is known to be caused by mutations in the NEMO gene?	Incontinentia pigmenti (IP) is a rare neurocutaneous disorder with a frequency of 1 in 50,000 newborn, and is associated with mutations in IKBKG gene (NEMO) in Xq28, inherited as an X-linked dominant trait Mutations in the NEMO gene give rise to a heterogeneous group of disorders, including the X-linked dominant disorder incontinentia pigmenti De novo NEMO gene deletion (delta4-10)--a cause of incontinentia pigmenti in a female infant Incontinentia pigmenti (IP) is a rare, inherited, multisystem genodermatosis. It is transmitted as an X-linked dominant trait. The disorder is a consequence of mutations in the NEMO gene (Xq28) that completely abolish expression of the NF-kappaB essential modulator Incontinentia pigmenti (IP) is a rare inherited multisystem disorder characterized by a distinctive swirling pattern of the skin; defects of teeth, hair, and nails; and ophthalmic, central nervous system, and musculoskeletal abnormalities. It progresses through several well-defined stages. IP is transmitted as a dominant X-linked trait with variable expressivity, but many--if not most--cases are sporadic. IP has been shown to result from mutations in the NEMO gene that completely abolish expression of NF-kappaB essential modulator Incontinentia pigmenti (IP; MIM308310) is a rare neurocutaneous X-dominant inherited disorder. Besides skin and neurological abnormalities, there is also ophthalmologic and dental involvement The disorder is observed almost exclusively in girls, but diseased boys are more seriously affected. The IP gene is localised on chromosome Xq28. Mutations in the NEMO-gene are responsible for IP. This gene codes for the nuclear factor-KB essential modulator protein (NEMO; synonym: inhibitor kappaB kinase (IKK)y) Incontinentia pigmenti (IP) is an X-linked-dominant Mendelian disorder caused by mutation in the IKBKG/NEMO gene, encoding for NEMO/IKKgamma, a regulatory protein of nuclear factor kappaB (NF-kB) signaling. Mutations in the NEMO gene give rise to a heterogeneous group of disorders, including the X-linked dominant disorder incontinentia pigmenti. In patients with incontinenia pigmenti, mutations in the NEMO gene are found. Mutations in the NEMO gene have been reported in association with hypohidrotic ectodermal dysplasia with immunodeficiency (HED-ID), OL-HED-ID, and incontinentia pigmenti. IKBKG/NEMO gene mutations cause an X-linked, dominant neuroectodermal disorder named Incontinentia Pigmenti (IP). [NEMO Delta 4-10 deletion of NEMO gene in Chinese incontinentia pigmenti cases]. In patients with incontinenia pigmenti, mutations in the NEMO gene are found Amorphic mutations in the NF- kappa B essential modulator (NEMO) cause X-dominant incontinentia pigmenti, which is lethal in males in utero, whereas hypomorphic mutations cause X-recessive anhidrotic ectodermal dysplasia with immunodeficiency, a complex developmental disorder and life-threatening primary immunodeficiency.  NEMO gene mutations in Chinese patients with incontinentia pigmenti. De novo NEMO gene deletion (delta4-10)--a cause of incontinentia pigmenti in a female infant: a case report. Mutations in the inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma (IKBKG), also called nuclear factor-kappaB (NF-kB) essential modulator (NEMO), gene are the most common single cause of incontinentia pigmenti (IP) in females and anhydrotic ectodermal dysplasia with immunodeficiency (EDA-ID) in males. NEMO/IKK gamma-deficient mice model incontinentia pigmenti. Germline mutations in two genes, NEMO and CYBB, have long been known to cause other human diseases-incontinentia pigmenti (IP) and anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (NEMO/IKKG), and X-linked chronic granulomatous disease (CGD) (CYBB)-but specific mutations in either of these two genes have recently been shown to cause XR-MSMD. Mutations in the NEMO gene give rise to a heterogeneous group of disorders, including the X-linked dominant disorder incontinentia pigmenti. IKBKG/NEMO gene mutations cause an X-linked, dominant neuroectodermal disorder named Incontinentia Pigmenti (IP).	['Incontinentia pigmenti or Bloch-Sulzberger syndrome']
569e79ecceceede94d000002	What was the purpose of the FANTOM3 project?	 The FANTOM3 annotation system, consisting of automated computational prediction, manual curation, and final expert curation, facilitated the comprehensive characterization of the mouse transcriptome, and could be applied to the transcriptomes of other species Functional Annotation Of Mouse 3 (FANTOM3), an international collaboration research project focusing on expanding the transcriptome and subsequent analyses These databases were provided for Functional Annotation Of Mouse 3 (FANTOM3), an international collaboration research project focusing on expanding the transcriptome and subsequent analyses. Sequencing projects, such as Fantom3 for mouse and H-InvDB for human, have generated abundant data on transcribed components of mammalian cells, the majority of which appear not to be protein-coding. These databases were provided for Functional Annotation Of Mouse 3 (FANTOM3), an international collaboration research project focusing on expanding the transcriptome and subsequent analyses.  Sequencing projects, such as Fantom3 for mouse and H-InvDB for human, have generated abundant data on transcribed components of mammalian cells, the majority of which appear not to be protein-coding.  These databases were provided for Functional Annotation Of Mouse 3 (FANTOM3), an international collaboration research project focusing on expanding the transcriptome and subsequent analyses. Now access is free for all users through the World Wide Web at http://fantom3.gsc.riken.jp/. Sequencing projects, such as Fantom3 for mouse and H-InvDB for human, have generated abundant data on transcribed components of mammalian cells, the majority of which appear not to be protein-coding. Their associations and TU attributes are available to find promoters of interest. These databases were provided for Functional Annotation Of Mouse 3 (FANTOM3), an international collaboration research project focusing on expanding the transcriptome and subsequent analyses. These databases were provided for Functional Annotation Of Mouse 3 (FANTOM3), an international collaboration research project focusing on expanding the transcriptome and subsequent analyses. Now access is free for all users through the World Wide Web at http://fantom3.	['The comprehensive characterization of the mouse transcriptome.']
593ff22b70f9fc6f0f000023	How many Groucho-related genes (GRG) are contained in the mouse genome?	 We describe here the genomic organization of the mouse Grg gene. It spans approximately 7 kb on chromosome 10 and consists of seven exons. The Grg gene encodes a 197 amino acid protein homologous to the amino-terminal domain of the product of the groucho gene of the Drosophila Enhancer of split complex The mouse Grg gene encodes a 197 amino acid nuclear protein homologous to the amino-terminal domain of the product of the groucho (gro) gene of the Drosophila Enhancer of split complex.  The groucho-related genes (Grg) of the mouse comprise at least four family members. The murine grg (Groucho-related gene) products are believed to interact with transcription factors and repress transcription, thereby regulating cell proliferation and differentiation. We have isolated cDNAs representing multiple members of murine groucho homologues, designated Grg for groucho-related genes. 	['four', '4']
54e0e902ae9738404b000001	What family do mDia proteins belong in?	mDia proteins are members of the formin family of actin nucleating proteins that polymerize linear actin filaments. mDia1, a linear actin nucleator of the Formin family the mammalian Diaphanous members of the formin family of proteins (mDia) are two key players in the formation of filopodia and neurites. mDia proteins are mammalian homologues of Drosophila diaphanous and belong to the formin family proteins that catalyze actin nucleation and polymerization.   The mDia family of formins  interacts with the formin protein mDia1 (DIAPH1). Formin-family proteins, in the active state, form actin-based structures such as stress fibres. Their activation mechanisms, however, are largely unknown except that mDia and its closely related formins can be activated by direct binding of the small GTPase Rho or Cdc42. Mouse Diaphanous-related formins (mDias) are members of the formin protein family that nucleate actin polymerization and subsequently promote filamentous actin (F-actin) elongation by monomer addition to fast-growing barbed ends. Diaphanous related formins (DRFs) are part of the formin protein family that control morphogenesis, embryonic differentiation, cytokinesis, and cell polarity. Diaphanous related formins (DRFs) are cytoskeleton remodeling proteins that mediate specific upstream GTPase signals to regulate cellular processes such as cytokinesis, cell polarity, and organelle motility. 	['mDia proteins are members of the formin family']
52fe52702059c6d71c000078	Where is the histone variant CENPA preferentially localized?	centromere protein A (CENPA), Centromere activity of the alphoid YAC was suppressed at ectopic locations on the host chromosome, as indicated by the absent or reduced assembly of CENP-A and -C. Heterozygous and homozygous Cenpa-GFP fusion-protein mouse mutants, generated through targeted insertion of the green fluorescent protein (GFP) gene into the mouse Cenpa gene locus, show specific localized fluorescence at all the centromeres. Co-immunoprecipitation assay demonstrates interaction between PARP-2 and its functional homolog PARP-1, constitutive centromere proteins Cenpa and Cenpb, and spindle checkpoint protein Bub3, but not with a third constitutive centromere protein Cenpc. Here we investigated the interaction of this protein with, and poly(ADP-ribosyl)ation of, three constitutive centromere proteins, Cenpa, Cenpb, and Cenpc, and a spindle checkpoint protein, Bub3 The evidence is consistent with the proposal of a critical epigenetic function for CENP-A in marking a chromosomal region for centromere formation CENPA is a member of the histone H3-like proteins and is thought to replace histone H3 in centromeric nucleosomes. CENPC is a DNA-binding protein that is located at the inner kinetochore plate of active mammalian centromeres. ENPA/Cse4 assembles centromeric chromatin on diverse DNA constitutive kinetochore proteins such as CENPA A specific histone H3 variant, CENPA, replaces conventional histone H3 and together with centromere-specific-DNA-binding factors directs the assembly of active kinetochores	['Centromeres', 'CENPA is preferentially localized in eukaryotic centromeres']
